File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Projected.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.1.mm2,Volume.Diameter.Range.1.mm3
POEM2021_T026_L034_2022.06.17_112428_021_IAC.png,Full,115,193,312.699931,0.617205,28.338568,0.106569,0.082199,0.817093,585.335103,3.922003,103.494147,0.473,312.699931,32.94321,103.494147,3.922003
POEM2021_T026_L034_2022.06.28_105114_022_IAC.png,Full,128,277,312.087089,0.887573,27.187043,0.100539,0.081081,0.662713,583.971752,3.275297,97.752662,0.487,312.087089,31.114864,97.752662,3.275297
POEM2021_T026_L034_2022.07.22_112358_023_IAC.png,Full,125,191,319.030677,0.598689,27.194394,0.0972,0.081081,0.559955,604.43992,3.032411,96.578873,0.458,319.030677,30.740651,96.578873,3.032411
POEM2021_T026_L034_2022.08.04_111218_024_IAC.png,Full,123,205,324.916883,0.630931,30.72594,0.1111,0.085467,0.876818,606.317037,4.449845,112.367272,0.461,324.916883,35.767148,112.367272,4.449845
POEM2021_T026_L034_2022.08.17_112731_025_IAC.png,Full,117,189,327.468502,0.577155,26.286203,0.091758,0.078797,0.570136,623.82075,2.696457,93.477974,0.454,327.468502,29.754963,93.477974,2.696457
POEM2021_T026_L036_2021.04.13_162746_001_KS.png,Full,14,3,6.674778,0.449453,0.729593,0.10844,0.082199,0.256757,14.532749,0.082662,2.290915,0.133,6.674778,0.729221,2.290915,0.082662
POEM2021_T026_L036_2021.04.27_114050_002_KS.png,Full,19,1,12.102437,0.082628,0.703114,0.0606,0.054054,0.222871,24.986057,0.045555,2.315982,0.148,12.102437,0.7372,2.315982,0.045555
POEM2021_T026_L036_2021.05.29_172049_003_KS.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T026_L036_2021.06.11_163705_004_KS.png,Full,2,0,1.665887,0,0.061085,0.038649,0.038222,0.102916,3.331774,0.002613,0.207412,0.047,1.665887,0.066021,0.207412,0.002613
POEM2021_T026_L036_2021.06.23_092151_005_IAC.png,Full,4,4,10.309364,0.387997,2.599936,0.274256,0.304879,0.351351,20.207959,0.654743,8.878886,0.189,10.309364,2.826237,8.878886,0.654743
POEM2021_T026_L036_2021.07.10_110643_006_KS.png,Full,14,12,63.524872,0.188902,11.748265,0.198541,0.177743,0.450022,126.049978,2.352074,39.636443,0.316,63.524872,12.616672,39.636443,2.352074
POEM2021_T026_L036_2021.07.26_124103_007_IAC.png,Full,19,21,64.679564,0.324678,8.951607,0.148632,0.135135,0.372787,128.602722,1.324622,30.207322,0.408,64.679564,9.614514,30.207322,1.324622
POEM2021_T026_L036_2021.08.04_110647_008_IAC.png,Full,18,20,63.472259,0.315098,8.149607,0.138326,0.121622,0.335669,126.022388,1.144476,27.550624,0.299,63.472259,8.769636,27.550624,1.144476
POEM2021_T026_L036_2021.09.01_120440_009_IAC.png,Full,19,14,60.883529,0.229947,6.449598,0.112572,0.09838,0.353682,122.041684,0.710827,21.565697,0.274,60.883529,6.864574,21.565697,0.710827
POEM2021_T026_L036_2021.09.20_131146_010_IAC.png,Full,20,14,54.7117,0.255887,5.431245,0.106008,0.097447,0.297297,109.754564,0.543703,18.272591,0.288,54.7117,5.815443,18.272591,0.543703
POEM2021_T026_L036_2021.10.18_160616_011_BD.png,Full,20,6,48.957365,0.122556,4.062272,0.087657,0.081081,0.206717,98.18952,0.346935,13.558206,0.243,48.957365,4.314032,13.558206,0.346935
POEM2021_T026_L036_2021.11.24_091245_012_IAC.png,Full,25,8,47.377079,0.168858,4.075694,0.091141,0.081081,0.27027,95.308212,0.355413,13.590603,0.205,47.377079,4.326023,13.590603,0.355413
POEM2021_T026_L036_2021.12.07_113008_013_IAC.png,Full,21,8,46.65803,0.17146,3.956218,0.090144,0.081081,0.252453,93.707273,0.345721,13.227123,0.308,46.65803,4.210324,13.227123,0.345721
POEM2021_T026_L036_2022.02.14_110523_014_IAC.png,Full,28,15,44.161426,0.339663,3.874954,0.09186,0.081081,0.324606,89.872947,0.352188,12.764433,0.422,44.161426,4.063045,12.764433,0.352188
POEM2021_T026_L036_2022.03.18_143504_015_IAC.png,Full,29,7,44.31135,0.157973,3.597516,0.086485,0.076444,0.277274,89.312733,0.323658,12.028546,0.25,44.31135,3.828805,12.028546,0.323658
POEM2021_T026_L036_2022.04.12_115151_016_IAC.png,Full,28,12,42.679823,0.281163,3.801908,0.094433,0.081081,0.285068,86.739829,0.365452,12.58755,0.335,42.679823,4.006742,12.58755,0.365452
POEM2021_T026_L036_2022.04.26_112353_017_IAC.png,Full,25,11,39.716789,0.276961,3.324324,0.089076,0.081081,0.29109,79.819359,0.303822,11.138439,0.327,39.716789,3.545475,11.138439,0.303822
POEM2021_T026_L036_2022.05.05_111725_018_IAC.png,Full,30,18,52.746123,0.341257,4.755752,0.097569,0.085467,0.266185,105.272752,0.462675,16.172108,0.368,52.746123,5.147742,16.172108,0.462675
POEM2021_T026_L036_2022.05.19_142829_019_IAC.png,Full,81,133,205.106999,0.648442,22.873996,0.130717,0.097447,0.559955,379.252971,3.981748,83.959238,0.399,205.106999,26.724668,83.959238,3.981748
POEM2021_T026_L036_2022.06.02_111005_020_IAC.png,Full,83,146,210.800229,0.692599,22.361441,0.123678,0.090651,0.584996,393.150954,3.748349,81.348217,0.365,210.800229,25.893038,81.348217,3.748349
POEM2021_T026_L036_2022.06.17_112438_021_IAC.png,Full,87,111,200.565873,0.553434,16.945444,0.095838,0.078797,0.401786,382.571757,1.882851,59.97143,0.452,200.565873,19.089499,59.97143,1.882851
POEM2021_T026_L036_2022.06.28_105124_022_IAC.png,Full,95,121,204.72464,0.591038,16.702703,0.092353,0.078797,0.314316,391.939483,1.717929,58.950356,0.541,204.72464,18.763448,58.950356,1.717929
POEM2021_T026_L036_2022.07.22_112408_023_IAC.png,Full,93,124,214.479581,0.578144,17.272416,0.0913,0.078797,0.324606,408.885707,1.745798,61.070513,0.456,214.479581,19.439348,61.070513,1.745798
POEM2021_T026_L036_2022.08.04_111229_024_IAC.png,Full,83,131,204.458356,0.640717,18.353132,0.102288,0.081081,0.517234,385.803368,2.22282,65.338043,0.438,204.458356,20.796188,65.338043,2.22282
POEM2021_T026_L036_2022.08.17_112739_025_IAC.png,Full,101,103,220.438177,0.467251,16.306611,0.083028,0.072772,0.343998,425.333417,1.428386,57.174466,0.444,220.438177,18.199198,57.174466,1.428386
POEM2021_T026_L038_2021.04.13_162755_001_KS.png,Full,12,2,5.280766,0.378733,0.481145,0.087618,0.081081,0.183804,11.998485,0.039018,1.45376,0.322,5.280766,0.462359,1.45376,0.039018
POEM2021_T026_L038_2021.04.27_114100_002_KS.png,Full,12,4,11.855997,0.337382,0.930743,0.083103,0.054054,0.371068,23.706513,0.127323,3.158936,0.263,11.855997,1.005521,3.158936,0.127323
POEM2021_T026_L038_2021.05.29_172058_003_KS.png,Full,3,1,1.400734,0.713911,0.132305,0.10769,0.108949,0.189189,2.733619,0.014974,0.464223,0.055,1.400734,0.147767,0.464223,0.014974
POEM2021_T026_L038_2021.06.11_163714_004_KS.png,Full,14,2,11.974834,0.167017,0.818161,0.069654,0.067568,0.183804,24.736332,0.054485,2.645626,0.162,11.974834,0.841742,2.645626,0.054485
POEM2021_T026_L038_2021.06.23_092201_005_IAC.png,Full,5,3,19.197099,0.156274,4.259176,0.233009,0.249177,0.308452,38.631165,0.873446,13.929323,0.25,19.197099,4.433454,13.929323,0.873446
POEM2021_T026_L038_2021.07.10_110653_006_KS.png,Full,15,30,91.583773,0.327569,21.51712,0.283689,0.148649,1.035879,166.809242,10.463458,80.246822,0.405,91.583773,25.541544,80.246822,10.463458
POEM2021_T026_L038_2021.07.26_124112_007_IAC.png,Full,16,30,97.655299,0.307203,18.774425,0.242809,0.120869,1.019353,176.44979,8.546944,72.962382,0.364,97.655299,23.224648,72.962382,8.546944
POEM2021_T026_L038_2021.08.04_110658_008_IAC.png,Full,15,33,101.477702,0.325195,17.296658,0.209513,0.120869,1.063712,185.918737,6.398919,65.852907,0.347,101.477702,20.961631,65.852907,6.398919
POEM2021_T026_L038_2021.09.01_120449_009_IAC.png,Full,18,43,98.650812,0.435881,15.273877,0.185428,0.09838,0.813621,182.720012,4.80656,56.723965,0.383,98.650812,18.055799,56.723965,4.80656
POEM2021_T026_L038_2021.09.20_131156_010_IAC.png,Full,20,32,95.276062,0.335866,14.022005,0.177552,0.086529,0.848666,175.785776,4.405677,52.132384,0.351,95.276062,16.594253,52.132384,4.405677
POEM2021_T026_L038_2021.10.18_160627_011_BD.png,Full,24,26,90.709742,0.286629,12.286706,0.15686,0.085467,0.826095,172.344225,3.208228,44.118958,0.359,90.709742,14.043501,44.118958,3.208228
POEM2021_T026_L038_2021.11.24_091255_012_IAC.png,Full,33,31,100.782029,0.307595,10.572863,0.116369,0.081081,0.393519,195.52965,1.423092,36.505745,0.354,100.782029,11.620139,36.505745,1.423092
POEM2021_T026_L038_2021.12.07_113017_013_IAC.png,Full,28,24,87.900378,0.273036,8.859797,0.110058,0.081081,0.376928,172.507203,1.085573,29.959233,0.371,87.900378,9.53632,29.959233,1.085573
POEM2021_T026_L038_2022.02.14_110533_014_IAC.png,Full,36,12,85.146653,0.140933,7.190331,0.090438,0.072772,0.243243,171.060297,0.672872,24.003692,0.353,85.146653,7.640028,24.003692,0.672872
POEM2021_T026_L038_2022.03.18_143514_015_IAC.png,Full,45,21,86.844883,0.24181,7.181793,0.089356,0.076444,0.271618,172.850968,0.665758,24.283519,0.354,86.844883,7.729684,24.283519,0.665758
POEM2021_T026_L038_2022.04.12_115200_016_IAC.png,Full,32,16,73.964542,0.21632,6.328707,0.09185,0.081081,0.27027,148.145231,0.577971,21.239033,0.325,73.964542,6.760594,21.239033,0.577971
POEM2021_T026_L038_2022.04.26_112403_017_IAC.png,Full,44,30,86.500715,0.346818,7.011322,0.088303,0.078797,0.273628,170.829595,0.632157,23.88706,0.336,86.500715,7.603487,23.88706,0.632157
POEM2021_T026_L038_2022.05.05_111735_018_IAC.png,Full,56,27,87.122151,0.30991,7.290906,0.089277,0.081081,0.283784,174.971365,0.647908,24.456636,0.365,87.122151,7.784789,24.456636,0.647908
POEM2021_T026_L038_2022.05.19_142839_019_IAC.png,Full,112,246,296.985779,0.828322,39.34076,0.157142,0.133093,0.636141,531.683602,7.479925,146.490796,0.578,296.985779,46.629469,146.490796,7.479925
POEM2021_T026_L038_2022.06.02_111014_020_IAC.png,Full,96,297,347.33031,0.855094,42.751689,0.146763,0.120869,0.57492,621.261502,7.911397,159.664019,0.523,347.33031,50.8174,159.664019,7.911397
POEM2021_T026_L038_2022.06.17_112447_021_IAC.png,Full,84,228,331.666518,0.687437,31.924352,0.11124,0.094595,0.547256,618.724545,4.142582,115.479354,0.479,331.666518,36.75822,115.479354,4.142582
POEM2021_T026_L038_2022.06.28_105134_022_IAC.png,Full,105,193,333.406962,0.578872,31.273694,0.1078,0.094595,0.602072,626.112129,3.863517,112.439468,0.484,333.406962,35.790594,112.439468,3.863517
POEM2021_T026_L038_2022.07.22_112418_023_IAC.png,Full,107,197,340.68456,0.578248,29.818115,0.099613,0.086529,0.386496,644.687589,3.209801,106.146272,0.455,340.68456,33.787408,106.146272,3.209801
POEM2021_T026_L038_2022.08.04_111239_024_IAC.png,Full,88,237,330.96038,0.716098,32.99265,0.1166,0.09838,0.592749,610.420786,4.583142,120.876982,0.469,330.96038,38.476338,120.876982,4.583142
POEM2021_T026_L038_2022.08.17_112749_025_IAC.png,Full,111,222,346.238628,0.641176,27.876415,0.091467,0.081081,0.360586,653.089105,2.769339,99.151079,0.477,346.238628,31.560381,99.151079,2.769339
POEM2021_T026_L040_2021.04.13_162803_001_KS.png,Full,4,2,3.528598,0.566797,0.54191,0.150636,0.162162,0.321213,7.809316,0.081366,1.693374,0.131,3.528598,0.539018,1.693374,0.081366
POEM2021_T026_L040_2021.04.27_114111_002_KS.png,Full,18,2,16.401319,0.121941,1.082405,0.067749,0.060434,0.218317,33.706123,0.078875,3.546843,0.27,16.401319,1.128608,3.546843,0.078875
POEM2021_T026_L040_2021.05.29_172108_003_KS.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T026_L040_2021.06.11_163723_004_KS.png,Full,8,6,6.317397,0.949758,0.652712,0.119255,0.108949,0.389789,12.278359,0.095115,2.35841,0.135,6.317397,0.750705,2.35841,0.095115
POEM2021_T026_L040_2021.06.23_092211_005_IAC.png,Full,4,0,21.453501,0,5.321129,0.261688,0.273294,0.326848,43.744441,1.198768,17.629913,0.17,21.453501,5.611776,17.629913,1.198768
POEM2021_T026_L040_2021.07.10_110703_006_KS.png,Full,48,86,206.765635,0.41593,39.71786,0.230091,0.164953,0.952966,371.947604,12.780131,150.304945,0.443,206.765635,47.84355,150.304945,12.780131
POEM2021_T026_L040_2021.07.26_124122_007_IAC.png,Full,37,107,226.818498,0.471743,35.443161,0.182315,0.135809,0.726469,413.943398,8.470626,130.47357,0.411,226.818498,41.531027,130.47357,8.470626
POEM2021_T026_L040_2021.08.04_110706_008_IAC.png,Full,37,109,221.459498,0.492189,32.626689,0.171232,0.1282,0.726469,408.812852,7.346564,119.525182,0.417,221.459498,38.046047,119.525182,7.346564
POEM2021_T026_L040_2021.09.01_120456_009_IAC.png,Full,34,86,204.911698,0.419693,25.737491,0.141452,0.097447,0.64029,389.879354,4.695603,91.044267,0.407,204.911698,28.98029,91.044267,4.695603
POEM2021_T026_L040_2021.09.20_131205_010_IAC.png,Full,43,49,191.644945,0.255681,21.672206,0.124757,0.090651,0.470068,372.267609,3.348956,75.13485,0.378,191.644945,23.916165,75.13485,3.348956
POEM2021_T026_L040_2021.10.18_160637_011_BD.png,Full,54,61,172.746644,0.353118,18.214984,0.1159,0.082199,0.429466,337.749639,2.667356,62.945376,0.429,172.746644,20.035748,62.945376,2.667356
POEM2021_T026_L040_2021.11.24_091306_012_IAC.png,Full,46,50,162.340827,0.307994,17.081309,0.114958,0.085467,0.422392,319.469202,2.363639,58.435089,0.403,162.340827,18.600466,58.435089,2.363639
POEM2021_T026_L040_2021.12.07_113026_013_IAC.png,Full,48,56,154.638542,0.362135,15.986806,0.113401,0.085467,0.440176,303.467671,2.192936,54.827021,0.405,154.638542,17.451595,54.827021,2.192936
POEM2021_T026_L040_2022.02.14_110542_014_IAC.png,Full,57,59,141.150572,0.417993,13.579985,0.104348,0.085467,0.363109,277.02424,1.583225,46.312671,0.408,141.150572,14.741781,46.312671,1.583225
POEM2021_T026_L040_2022.03.18_143524_015_IAC.png,Full,57,63,145.854846,0.431936,13.436267,0.101045,0.085467,0.297297,284.043942,1.497608,46.230752,0.376,145.854846,14.715705,46.230752,1.497608
POEM2021_T026_L040_2022.04.12_115209_016_IAC.png,Full,50,82,130.406045,0.628805,12.639837,0.108425,0.094595,0.374741,249.632283,1.515145,44.250585,0.389,130.406045,14.085399,44.250585,1.515145
POEM2021_T026_L040_2022.04.26_112412_017_IAC.png,Full,56,78,128.241056,0.60823,12.467449,0.108129,0.094595,0.431799,247.022246,1.543468,43.54636,0.399,128.241056,13.858779,43.54636,1.543468
POEM2021_T026_L040_2022.05.05_111745_018_IAC.png,Full,60,61,118.800116,0.513468,11.468682,0.105388,0.094595,0.384601,232.397948,1.334916,39.293937,0.369,118.800116,12.507649,39.293937,1.334916
POEM2021_T026_L040_2022.05.19_142849_019_IAC.png,Full,111,220,248.472301,0.885411,34.010637,0.158081,0.141085,0.570136,461.430685,6.388427,123.223232,0.431,248.472301,39.219593,123.223232,6.388427
POEM2021_T026_L040_2022.06.02_111023_020_IAC.png,Full,139,289,370.027255,0.781024,55.81177,0.1843,0.146171,0.896894,646.499985,14.218538,214.035891,0.513,370.027255,68.12974,214.035891,14.218538
POEM2021_T026_L040_2022.06.17_112456_021_IAC.png,Full,115,315,401.404519,0.784745,47.510637,0.140272,0.11546,0.650055,721.280499,8.161488,175.728826,0.553,401.404519,55.935053,175.728826,8.161488
POEM2021_T026_L040_2022.06.28_105143_022_IAC.png,Full,128,302,398.981526,0.756927,46.990687,0.138712,0.114666,0.542732,720.116416,7.889559,172.923108,0.499,398.981526,55.043135,172.923108,7.889559
POEM2021_T026_L040_2022.07.22_112429_023_IAC.png,Full,123,285,371.750703,0.766643,37.888377,0.118578,0.095555,0.513691,680.188158,5.531188,138.254069,0.516,371.750703,44.007637,138.254069,5.531188
POEM2021_T026_L040_2022.08.04_111250_024_IAC.png,Full,135,332,400.916373,0.828103,44.39244,0.132649,0.102916,0.703871,715.440576,7.884391,167.064265,0.479,400.916373,53.176665,167.064265,7.884391
POEM2021_T026_L040_2022.08.17_112758_025_IAC.png,Full,133,281,376.076928,0.747188,34.711788,0.107292,0.086529,0.416295,693.091961,4.374229,126.388809,0.507,376.076928,40.229387,126.388809,4.374229
POEM2021_T026_L042_2021.04.27_114121_002_KS.png,Full,2,0,0.758479,0,0.184122,0.20706,0.207809,0.337838,2.065016,0.029174,0.488083,0.062,0.758479,0.155362,0.488083,0.029174
POEM2021_T026_L042_2021.05.29_172117_003_KS.png,Full,2,0,0.473734,0,0.067705,0.131874,0.147097,0.193484,1.392736,0.007289,0.195886,0.062,0.473734,0.062352,0.195886,0.007289
POEM2021_T026_L042_2021.06.11_163732_004_KS.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T026_L042_2021.06.23_092224_005_IAC.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T026_L042_2021.07.10_110712_006_KS.png,Full,17,78,54.497834,1.43125,10.23813,0.213965,0.199525,0.582964,100.627748,2.440504,36.978945,0.287,54.497834,11.770764,36.978945,2.440504
POEM2021_T026_L042_2021.07.26_124131_007_IAC.png,Full,17,55,52.860709,1.04047,8.038851,0.167795,0.151086,0.546755,101.640988,1.462044,27.828273,0.308,52.860709,8.856786,27.828273,1.462044
POEM2021_T026_L042_2021.08.04_110715_008_IAC.png,Full,15,39,50.936344,0.765662,7.002146,0.154265,0.135809,0.52772,97.886104,1.156521,24.527685,0.314,50.936344,7.807405,24.527685,1.156521
POEM2021_T026_L042_2021.09.01_120511_009_IAC.png,Full,22,31,44.873385,0.690833,5.084049,0.122875,0.108949,0.365115,89.461182,0.636122,17.243789,0.301,44.873385,5.487965,17.243789,0.636122
POEM2021_T026_L042_2021.09.20_131214_010_IAC.png,Full,19,9,25.912221,0.347326,2.18403,0.089506,0.085467,0.217899,52.507355,0.181982,7.273346,0.22,25.912221,2.314206,7.273346,0.181982
POEM2021_T026_L042_2021.10.18_160648_011_BD.png,Full,10,12,18.830151,0.637276,1.405634,0.081713,0.076444,0.223688,37.234661,0.11133,4.838648,0.146,18.830151,1.539027,4.838648,0.11133
POEM2021_T026_L042_2021.11.24_091316_012_IAC.png,Full,18,7,15.349481,0.456041,1.110893,0.073197,0.067568,0.200893,32.723273,0.074909,3.534375,0.156,15.349481,1.125026,3.534375,0.074909
POEM2021_T026_L042_2021.12.07_113048_013_IAC.png,Full,10,2,12.424223,0.160976,0.727949,0.061851,0.060434,0.135135,25.419575,0.041285,2.416113,0.147,12.424223,0.769073,2.416113,0.041285
POEM2021_T026_L042_2022.02.14_110551_014_IAC.png,Full,11,5,9.885589,0.505787,0.490869,0.05292,0.048724,0.095555,20.091147,0.024043,1.646855,0.158,9.885589,0.52421,1.646855,0.024043
POEM2021_T026_L042_2022.03.18_143533_015_IAC.png,Full,8,6,6.35055,0.9448,0.394905,0.070483,0.067568,0.213667,12.355181,0.029097,1.408913,0.123,6.35055,0.448471,1.408913,0.029097
POEM2021_T026_L042_2022.04.12_115218_016_IAC.png,Full,3,1,5.030135,0.198802,0.391938,0.07815,0.072772,0.175676,10.64887,0.027066,1.236239,0.063,5.030135,0.393507,1.236239,0.027066
POEM2021_T026_L042_2022.04.26_112421_017_IAC.png,Full,13,3,9.578058,0.313216,0.626689,0.068205,0.060434,0.171999,19.770383,0.042209,2.058605,0.227,9.578058,0.655274,2.058605,0.042209
POEM2021_T026_L042_2022.05.05_111755_018_IAC.png,Full,13,5,9.116794,0.548438,0.550128,0.065718,0.060434,0.162162,18.280124,0.035574,1.871258,0.144,9.116794,0.59564,1.871258,0.035574
POEM2021_T026_L042_2022.05.19_142858_019_IAC.png,Full,18,34,15.042498,2.260263,1.904355,0.140451,0.157882,0.275623,29.930022,0.282597,6.689334,0.123,15.042498,2.129281,6.689334,0.282597
POEM2021_T026_L042_2022.06.02_111033_020_IAC.png,Full,48,73,61.059633,1.195553,7.216171,0.130284,0.11546,0.384126,119.726667,1.028178,25.116076,0.311,61.059633,7.994695,25.116076,1.028178
POEM2021_T026_L042_2022.06.17_112505_021_IAC.png,Full,79,72,90.199532,0.79823,8.548119,0.102029,0.086529,0.649352,181.647363,0.988159,28.962264,0.351,90.199532,9.217747,28.962264,0.988159
POEM2021_T026_L042_2022.06.28_105153_022_IAC.png,Full,87,103,115.944974,0.888352,10.559076,0.101866,0.090651,0.333759,225.393782,1.187746,37.059625,0.341,115.944974,11.794698,37.059625,1.187746
POEM2021_T026_L042_2022.07.22_112439_023_IAC.png,Full,124,108,171.323428,0.630387,13.796567,0.087952,0.078797,0.328798,336.717015,1.234351,47.396409,0.365,171.323428,15.085454,47.396409,1.234351
POEM2021_T026_L042_2022.08.04_111300_024_IAC.png,Full,115,181,192.308573,0.941196,16.153716,0.093515,0.085467,0.285068,368.729176,1.572472,56.44682,0.427,192.308573,17.966221,56.44682,1.572472
POEM2021_T026_L042_2022.08.17_112809_025_IAC.png,Full,131,138,182.652494,0.755533,11.203524,0.067445,0.060434,0.268236,355.709707,0.786705,38.771097,0.389,182.652494,12.339287,38.771097,0.786705
POEM2021_T027_L008_2021.04.13_163132_001_KS.png,Full,5,6,3.842256,1.561583,0.472653,0.132828,0.116248,0.291717,7.869743,0.063606,1.604716,0.098,3.842256,0.510797,1.604716,0.063606
POEM2021_T027_L008_2021.04.27_114327_002_KS.png,Full,5,4,3.811621,1.049422,0.275475,0.077014,0.067568,0.171999,7.657224,0.022303,0.937597,0.09,3.811621,0.298446,0.937597,0.022303
POEM2021_T027_L008_2021.05.29_172345_003_KS.png,Full,4,2,2.446042,0.817647,0.229364,0.099062,0.095555,0.164953,4.991996,0.021233,0.763304,0.084,2.446042,0.242063,0.763304,0.021233
POEM2021_T027_L008_2021.06.11_163922_004_KS.png,Full,2,0,1.232975,0,0.123813,0.101211,0.108108,0.171999,2.593168,0.012349,0.401673,0.064,1.232975,0.127856,0.401673,0.012349
POEM2021_T027_L008_2021.06.23_092446_005_IAC.png,Full,2,0,0.790904,0,0.051954,0.068668,0.067568,0.108949,1.686919,0.003361,0.171581,0.051,0.790904,0.054616,0.171581,0.003361
POEM2021_T027_L008_2021.07.10_110858_006_KS.png,Full,5,1,4.804082,0.208156,0.527894,0.108978,0.094595,0.262385,10.363165,0.055938,1.667303,0.129,4.804082,0.530719,1.667303,0.055938
POEM2021_T027_L008_2021.07.26_124329_007_IAC.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T027_L008_2021.08.04_110901_008_IAC.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T027_L008_2021.09.01_120802_009_IAC.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T027_L008_2021.09.20_131609_010_IAC.png,Full,3,0,2.220339,0,0.172754,0.079016,0.072772,0.189189,4.598203,0.012902,0.564081,0.057,2.220339,0.179553,0.564081,0.012902
POEM2021_T027_L008_2021.10.18_160911_011_BD.png,Full,4,2,1.935279,1.033442,0.133263,0.072315,0.067568,0.145545,4.019208,0.008879,0.438569,0.073,1.935279,0.139601,0.438569,0.008879
POEM2021_T027_L008_2021.11.24_091527_012_IAC.png,Full,2,0,0.92892,0,0.064965,0.069932,0.076444,0.102916,2.019324,0.0039,0.206391,0.09,0.92892,0.065696,0.206391,0.0039
POEM2021_T027_L008_2021.12.07_113259_013_IAC.png,Full,1,5,2.201989,2.270674,0.236258,0.181108,0.182805,0.334306,2.945315,0.071087,1.25511,0.06,2.201989,0.399514,1.25511,0.071087
POEM2021_T027_L008_2022.02.14_110805_014_IAC.png,Full,20,13,13.465758,0.965412,1.19622,0.096248,0.090651,0.28217,28.350717,0.117427,4.091654,0.284,13.465758,1.302414,4.091654,0.117427
POEM2021_T027_L008_2022.03.18_142853_015_IAC.png,Full,10,6,8.974621,0.668552,0.743106,0.084747,0.085467,0.176195,19.158783,0.054214,2.402746,0.148,8.974621,0.764818,2.402746,0.054214
POEM2021_T027_L008_2022.04.12_115439_016_IAC.png,Full,4,2,4.307148,0.464344,0.385181,0.109228,0.09838,0.337838,8.794726,0.057125,1.471417,0.093,4.307148,0.468367,1.471417,0.057125
POEM2021_T027_L008_2022.04.26_112630_017_IAC.png,Full,2,0,0.770634,0,0.057706,0.076399,0.083833,0.108108,1.710667,0.003771,0.184443,0.076,0.770634,0.05871,0.184443,0.003771
POEM2021_T027_L008_2022.05.05_112005_018_IAC.png,Full,10,3,4.468549,0.671359,0.28666,0.065247,0.057333,0.162724,10.02886,0.017433,0.917393,0.102,4.468549,0.292015,0.917393,0.017433
POEM2021_T027_L008_2022.05.19_143147_019_IAC.png,Full,3,1,2.30531,0.433781,0.150338,0.066289,0.067568,0.105544,4.821918,0.008738,0.482766,0.074,2.30531,0.153669,0.482766,0.008738
POEM2021_T027_L008_2022.06.02_111228_020_IAC.png,Full,8,2,7.948972,0.251605,0.734752,0.097541,0.090651,0.188221,16.280843,0.068369,2.430061,0.175,7.948972,0.773512,2.430061,0.068369
POEM2021_T027_L008_2022.06.17_112756_021_IAC.png,Full,2,0,2.710866,0,0.197407,0.076881,0.072772,0.137811,5.504452,0.014556,0.657839,0.07,2.710866,0.209397,0.657839,0.014556
POEM2021_T027_L008_2022.06.28_105342_022_IAC.png,Full,10,0,7.910599,0,0.511824,0.068177,0.067568,0.124588,16.160278,0.032102,1.695669,0.129,7.910599,0.539164,1.695669,0.032102
POEM2021_T027_L008_2022.07.22_112727_023_IAC.png,Full,11,1,9.682194,0.103282,0.636733,0.069474,0.067568,0.171999,19.817851,0.040216,2.106614,0.271,9.682194,0.670556,2.106614,0.040216
POEM2021_T027_L008_2022.08.04_111454_024_IAC.png,Full,8,4,6.879614,0.581428,0.375365,0.057725,0.055718,0.127486,14.015306,0.019759,1.245102,0.194,6.879614,0.396328,1.245102,0.019759
POEM2021_T027_L008_2022.08.17_113054_025_IAC.png,Full,9,1,6.877577,0.1454,0.351854,0.054191,0.055718,0.105544,13.743959,0.017086,1.181116,0.101,6.877577,0.375574,1.181116,0.017086
POEM2021_T027_L010_2021.04.13_163141_001_KS.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T027_L010_2021.04.27_114337_002_KS.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T027_L010_2021.05.29_172353_003_KS.png,Full,18,12,23.232497,0.516518,2.712975,0.119458,0.120869,0.223688,48.963519,0.288937,8.795893,0.208,23.232497,2.79982,8.795893,0.288937
